Id;Label;Type of Name;Date of Birth;Date of Death;Bio;Places;Languages
skp038304;Philips Doubleth van Sint Annaland;namedPerson;1633;1701;;null|'s-Gravenhage|Hamburg;fra|ned|spa
skp038305;Philipp Ernst von Hohenlohe;namedPerson;1584;1628;Count of Hohenlohe-Langenburg;Otteland;
skp038307;Philips Huygens;namedPerson;1633;1657;"brother of Christiaan Huygens|youngest son of Constantijn Huygens and Susanna Baerle|youngest son of Constantijn Huygens and Susanna Baerle; brother of Christiaan Huygens";;ned|lat
skp038328;Philips de Zoete van Laecke gezegd Hautain;namedPerson;0;1628;;Sluis;fra
skp038339;Philips van Dorp;namedPerson;1587;1652;;Vlissingen|null|Rotterdam;ned
skp038376;Pierius Winsemius;namedPerson;1586;1644;;Helmstedt|Franeker|S.l.|Tremarum|null|Utrecht;lat
skp038400;Pierre Bayle;namedPerson;1647;1706;French philosopher;null|Rotterdam|S.l.|Parijs|Amsterdam|Coppet|Sedan|Deventer|[S.l.]|Franeker|Witzen a/d Oder;fra|lat|ned
skp038422;Pierre Corneille;namedPerson;1606;1684;Playwright;Parijs;fra
skp038427;Pierre Daniel Huet;namedPerson;1630;1721;"bishop of Avranches; French scholar";Parijs|Caen|Parijs [etc.]|Avranches|Malanodae|Versailles [etc.]|Amsterdam|Aunay|Leiden|[S.l.]|Versailles|Caen [etc.]|Genêts (Fr.)|null|S.l.|Saint-Germain|Saint Germain|Toulouse|Stockholm|Vianen a/d Lek|Londen|Vianen|Utrecht;lat|fra
skp038467;Pierre Gassendi;namedPerson;1592;1655;;null|Parijs;lat
skp038535;Pierre Le Moyne;namedPerson;1602;1671;;S.l.|Den Haag|[S.l.];fra
skp038587;Pierre Petit;namedPerson;1598;1677;"Petit was born at Montluçon and became Intendant des Fortifications de Normandie. Iin Paris, from c.1633, he associated with Mersenne and Pascal; at Rouen, in 1646, he perfomred with Pascal the Torricellian experiment for the first time in France. He was later a leading member of hte Montmor Academy. See Oldenburg, Henry, ‘The Correspondence of Henry Oldenburg’, vol. I, 1641–1662, ed. and tr. A. Rupert Hall and Marie Boas Hall (Madison and Milwaukee, 1965), p. 399, note.";Parijs|null|Den Haag;fra|lat
skp038620;Pierre Séguier;namedPerson;1588;1672;Chancellor|Chancellor of France|French statesman|kanselier|kanselier van Frankrijk|nephew of Antoine Séguier;[Berlijn];lat|fra
skp038643;Pierre de Fermat;namedPerson;1601;1665;"French mathematician; lawyer";Toulouse|null|Caen|Leiden;lat|fra
skp038665;Pierre de Hozier;namedPerson;1592;1660;;Parijs;
skp038682;Pieter August Rumph;namedPerson;1622;1680;lijfarts van Willem III, prins van Oranje;[S.l.]|`s-Gravenhage;ned|lat
skp038724;Pieter Corneliszoon Hooft;namedPerson;1581;1647;de schout van Narden en de schout van Weesp|drost van Muiden;Muiden|null|Amsterdam|[Muiden]|S.l.|Florence 4|Leiden|Naerden|'s-Gravenhage|Den Haag|Brussel|Naarden|Utrecht|Weesp|Rotterdam|Eemland|Leuven|Parijs|Groenlo;ned|lat|fra|ita
skp038780;Pieter Jansz. Post;namedPerson;1608;1669;"Architect|Architect; designer of the Mauritshuis|designer of the Mauritshuis";Haarlem|null|'s-Gravenhage;ned
skp038812;Pieter Manteau van Dalem;namedPerson;1607;1688;"alderman ('schepen') of Tholen|Engineer; alderman ('schepen') of Tholen";[S.l.];fra
skp038908;Pieter de Huybert;namedPerson;1622;1697;"Dutch politician; member of the Council of Middelburg|raadspensionaris van Zeeland";Den Haag|'s-Gravenhage|Amsterdam|Middelburg|S.l.|[S.l.];ned|fra
skp038944;Pieter van Leeuwen;namedPerson;1592;1654;bailiff and chief dike-reeve ('opperdijkgraaf') of Voorne;Den Haag|'s-Gravenhage;ned
skp039030;Pietro Vico;namedPerson;0;0;;[S.l.];ita
skp039037;Piochet;namedPerson;0;0;;[S.l.];fra
skp039058;Placido Velardez;namedPerson;0;0;Secretary to the Duke of Lerma;Panderen;fra
skp039071;Gerard Ploos van Amstel;namedPerson;1617;1695;;[S.l.];ned
skp039241;Quintijn de Veer;namedPerson;1594;1675;hr. van Calandsoog;'s-Gravenhage|Parijs|Amsterdam;
skp039279;R. Cimenes;namedPerson;0;0;marquis de Cimenes;[S.l.];ita
skp039302;Rombout Hogerbeets;namedPerson;1561;1625;pensionary of Leiden;[S.l.]|Leiden|[Poederoijen (slot Loevestein)]|null|Loevestein|'s-Gravenhage|S.l.|`s-Gravenhage|Gorinchem|Den Haag|S.l|Parijs|Hoorn;ned|lat|fra
skp039315;Roeland van Kinschot;namedPerson;1621;1701;;null|'s-Gravenhage|[Nederland];lat
skp039419;Roemer van Wesel;namedPerson;1625;1695;Lawyer, The Hague;null|S.l.|Den Haag|[S.l.]|Amsterdam;lat
skp039505;Rochus van den Honert;namedPerson;1572;1638;;S.l.|null|'s-Gravenhage|[S.l.]|Leiden|Muiden;lat|fra|ned
skp039556;Ralph Winwood;namedPerson;1564;1617;English diplomat and secretary of state;'s-Gravenhage|[S.l.];lat
skp039573;Raphael Thorius;namedPerson;0;1625;;null|Den Haag;lat
skp039626;"Regering van Amersfoort; Amersfoort";organization-group;0;0;;Amersfoort;ned
skp039641;Regering van Wijck bij Duurstede;organization-group;0;0;;null|Utrecht;ned
skp039642;"Regering van Zaltbommel; Zaltbommel";organization-group;0;0;;Zaltbommel;ned
skp039643;"Regering van Zutphen; Zutphen";organization-group;0;0;;Zutphen;ned
skp039644;"Regering van Zwolle; Zwolle";organization-group;0;0;;Zwolle;ned
skp039688;Reinerus Neuhusius;namedPerson;1608;1679;"Dutch philologist; rector of gymnasium|rector of gymnasium";Alkmaar|[S.l.]|null|Harlingen|S.l.;lat|fra
skp039732;Reinoud van Brederode;namedPerson;1567;1633;;Douai|null;lat|fra
skp039749;Rembrandt Harmensz. van Rijn;namedPerson;1606;1669;;S.l.;
skp039791;René Descartes;namedPerson;1596;1650;;Utrecht|Egmond|null|S.l.|Egmond op de Hoef|Den Haag|'s-Gravenhage;fra|lat|ned
skp039808;René-François de Sluse;namedPerson;1622;1685;"Walloon mathematician; clergyman";"null|""Lody""";lat|fra|grk
skp039823;Revixit van Naerssen;namedPerson;1595;1655;;null|Bockhoutshaven;ned
skp039959;Robert Ballard;namedPerson;1610;1673;"French publisher and bookseller, in Paris; specialised in music publishing";null|Parijs;fra
skp039977;Robert Boyle;namedPerson;1627;1691;"natural philosopher; youngest son of Richard Boyle, first earl of Cork (1566–1643)|youngest son of Richard Boyle, first earl of Cork (1566–1643)";;fra|eng|lat
skp040014;Robert Honywood;namedPerson;1601;1686;"diplomat; translator";;fra
skp040015;Robert Hooke;namedPerson;1635;1703;"Natural philosopher; secretary to the Royal Society; FRS";null|[S.l.];eng
skp040028;Robert Moray;namedPerson;1608;1673;"army officer; politician; freemason; FRS";;fra|eng
skp040035;Robert Nanteuil;namedPerson;1623;1678;"draughtsman|engraver|French portrait artist|French portrait artist; painter; engraver; draughtsman|painter";Den Haag;fra
skp040037;Robert Oudart;namedPerson;1581;0;;;ned
skp040081;Robertus Keuchenius;namedPerson;1636;1673;Professor of history;Amsterdam|S.l.|[S.l.];lat
skp040097;Rochard;namedPerson;0;0;;;fra
skp040133;Roelant van Os;namedPerson;0;0;;;ned
skp040141;Roelof van Echten;namedPerson;0;1643;drost van Coevorden;Echten|null;ned
skp040146;Roger Lestrange;namedPerson;1616;1704;;[S.l.];eng
skp040181;Rop;namedPerson;0;0;;[S.l.];fra
skp040201;Rotgerus zum Bergen;namedPerson;1603;1661;;Straatsburg;
skp040213;stadsbestuur van Rotterdam;organization-group;0;0;;Rotterdam|Den Haag|[Rotterdam];ned
skp040222;"Royal Society; Londen";organization-group;0;0;;;eng|lat
skp040224;François de Royer;namedPerson;0;1686;;;fra
skp040323;Rutger Huyghens;namedPerson;1586;1666;;Den Haag|S.l.|null;fra
skp040330;Rutger van Haersolte;namedPerson;1605;1674;drost van Lingen;Hasselt|Zwolle|null|Ter Wolde|Kampen|[S.l.];ned|fra
skp040435;Samuel Johnson;namedPerson;0;0;;Bergen op Zoom;lat
skp040529;Samuel de Fermat;namedPerson;1630;1690;"son of Pierre Fermat|son of Pierre Fermat; translator of Greek authors; poet; jurist|translator of Greek authors";;fra|lat
skp040697;Salomon Dierkens;namedPerson;1641;1703;President of the Court of Brabant, The Hague;;ned|fra
skp040699;Salcedo;namedPerson;0;0;;[S.l.];fra
skp040732;Salomon van de Blocquery;namedPerson;1641;1701;merchant, Amsterdam;;ned
skp040743;Samson Johnson;namedPerson;1603;1661;"chaplain to Elizabeth Stuart, Queen of Bohemia|chaplain to Elizabeth Stuart, Queen of Bohemia; English chaplain to the Palatine court in The Hague; Anglican cleric; rector of Fobbing, Essex 1636-1645; D.D.; M.A. from Magdalen College, Oxford 1627|rector of Fobbing, Essex 1636-1645";;lat
skp040763;Samuel Carolus Kechelius ab Hollenstein;namedPerson;1611;1668;Mathematician and astronomer;Leijde|null;dui|lat
skp040827;Samuel Maresius;namedPerson;1599;1673;;Groningue|null|Groningen|S.l.|Waalwijk|Maastricht|Bois-le-duc|Amsterdam;fra|lat
skp040838;Samuel Petit;namedPerson;1594;1643;;Nîmes|null|Parijs|Nimes|S.l.;lat|fra
skp040883;Samuel de Sorbière;namedPerson;1615;1670;;Leiden|null|L'Ecluse|'s-Gravenhage|Parijs|[S.l.]|S.l.;lat|fra
skp040917;Sara van Baerle;namedPerson;1603;0;;Rotterdam;
skp040929;Sarrau;namedPerson;0;0;;[S.l.];fra
skp041042;Schott;namedPerson;0;0;;Parijs|Den Haag;fra
skp041165;Sebastien Chièze;namedPerson;1625;1679;Member of the Orange parliament;Madrid|null|Madrid [etc.]|Den Haag|Marseille;fra|spa
skp041189;Semet;namedPerson;0;0;;;fra
skp041227;Seullyn;namedPerson;0;0;;[S.l.];fra
skp041277;Sigismondo Alberghetti;namedPerson;0;1702;;;lat
skp041297;Silvester Jacob Danckelman;namedPerson;1601;1679;;Lingen;lat
skp041338;Simon Episcopius;namedPerson;1583;1643;;S.l.|S.l|[Nederland]|null|Rouen|Leiden|Parijs|Utrecht|Rotterdam|Amsterdam|Dordrecht|'s-Gravenhage|S. l.|Ronen|Loevestein|Hoorn|Haarlem|Antwerpen|Kempen|Kampen|[S.l.]|Delft;ned|lat|fra
skp041345;Simon Groenewegen van der Made;namedPerson;1613;1652;jurist;Delft;
skp041380;Simon van Beaumont;namedPerson;1574;1654;pensionary of Middelburg and Rotterdam;Den Haag|Middelburg|[S.l.]|'s-Gravenhage|Leiden|Amsterdam;lat|ned
skp041387;Simon van Tulden;namedPerson;0;0;Mayor of Antwerp;Den Haag;lat
skp041409;Edward Cecil Viscount Wimbledon;namedPerson;1572;1638;"Viscount Wimbledon (1572-1638); first Viscount Wimbledon; English colonel in the service of the Dutch States; politician";Londen|Den Haag;eng|fra
skp041419;William Balfour;namedPerson;0;1660;;[S.l.];fra
skp041426;Sixtinus Amama;namedPerson;1593;1629;Professor of Hebrew, Exeter College, Oxford, 1615|Professor of Hebrew, Franeker, 1616-29;S.l.|Emden|Franeker|null|[Leiden?]|Leiden|Honselersdijk|Frankfurt a/O.|Groningen|Bolsward;ned|lat
skp041443;Sluchar;namedPerson;0;0;;Noordgeest;fra
skp041486;Sophia Casembroot;namedPerson;0;0;Daughter of Reinier Casembroot|wife of Jacob de Sille;null|Den Haag;ned|ita
skp041492;Sophia Hedwig von Braunschweig;namedPerson;1592;1642;"Daughter of Heinrich Julius von Brunswick-Wolfenbüttel (1564–1613)|wed. van Ernst. Casimir graaf Van Nassau-Dietz|wife of Ernest Casimir I of Nassau-Dietz (1573-1632)|Wed. Van Ernst. Casimir Graaf Van Nassau-dietz; Daughter Of Heinrich Julius Von Brunswick-wolfenbüttel (1564–1613); Wife Of Ernest Casimir I Of Nassau-dietz (1573-1632)";Nieupoort|'s-Hertogenbosch;fra
skp041496;Sophia Margaretha van Nassau-Siegen;namedPerson;1610;1665;"echtg. van Johannes Ernestus grf. van Limburg Stirum|wife of Georg Ernst van Limburg Stirum; daughter of Jan VII van Nassau-Siegen";Terborg [etc.]|Terborg;fra
skp041609;Stanislaus Lubienietz;namedPerson;1623;1675;diplomaat]|Pools edelman;Amsterdam|Altenau|'s-Gravenhage|null|Altenhof|Praag|Benrath|Stockholm|Parijs|S.l.|Stettin|Angers|Hamburg|Stade|Cleve|Hannover|Londen|Friedrichsburg;lat|fra|dui
skp041666;Staten van Holland;organization-group;0;0;prins van Oranje (1650-1702);null|Den Haag|'s-Gravenhage|Turnhout|[S.l.]|Zuylesteyn|Constantinopel|Vianen|Amsterdam|Muiden|Enkhuizen|Kopenhagen;fra|ned
skp041681;"Zeeland; Staten";organization-group;0;0;;Middelburg|null|[S.l.]|Vlissingen|Middelb.|Ysendycke|Den Haag|Utrecht|'s-Gravenhage|Bergen;fra|ned
skp041702;Staten-Generaal;organization-group;0;0;;Den Haag|Antwerpen|[S.l.]|null|S.l.|Emden|[Londen] (Whitehall)|Alicante|Londen|Westminster|Calais|Portsmouth|[Berlijn]|Leger bij Aalst|Lissabon|Whitehall|Plessis-les-Tours|Parijs|Keulen|Amsterdam|Portsmouth (schip Dordrecht)|Spithead|Genève|Hillerod (Frederiksborg)|Venetië|Slot Loevestein|Warneton|Saint-Germain-en-Laye|South-Lambeth|'s-Hertogenbosch|Senef|Enghien (in 't leger)|Sedan|Westkapelle, voor anker in 's lands schip De Zeven Provinciën|Dantzig|Madrid|Kopenhagen|Tunis|Livorno|Fontainebleau|Mézières|Nijmegen|Hamburg|Brussel|Stockholm|[Den Haag]|`s-Gravenhage|Maastricht|Naarden|Aurich|Dordrecht|Hellevoetsluis;ned|lat|fra|ita|eng|dui
skp041775;Stephan Goffe;namedPerson;1605;1681;;;eng|lat
skp041801;Stephanus Joannes Stephanius;namedPerson;1599;1650;;S.l.;lat
skp041809;Stephanus Payne;namedPerson;0;0;;;eng
skp041818;Stephen Fox;namedPerson;1627;1716;"financier and government official; father of  Henry Fox, first Baron Holland of Foxley; grandfather of Charles James Fox";Keulen|[S.l.];eng
skp041904;Susanna Hoefnagel;namedPerson;1561;1633;echtg. van Chr. Huygens|echtg. van Huygens|echtgenote van Chr. Huygens|echtgenote van Christiaan Huygens (1551-1624);Amsterdam|S.l.|Leiden|Buren;ned|fra
skp041914;Susanna de Pardo;namedPerson;0;1642;;Roermond|null;ned
skp041915;Susanna de Vogelaer;namedPerson;1596;0;Daughter of Marcus Vogelaer;[S.l.];ned
skp041918;Susanne Durand;namedPerson;0;0;Wife of Chandiot;Besançon;fra
skp041922;Suzanna Huygens;namedPerson;1637;1725;;Den Haag|'s-Hertogenbosch|'s-Gravenhage|null;ned|fra
skp041934;Sweder van Haersolte;namedPerson;0;1644;drost van Salland;Den Haag|'s-Gravenhage;ned
skp041977;Tobias Andreae;namedPerson;1604;1676;Professor of history and Greek, Groningen, 1635;Groningen|null|Parijs|Marburg;lat|fra
skp042044;T.B. Mocchi;namedPerson;0;0;;;fra
skp042090;A. Tassin;namedPerson;0;1661;;null|Den Haag;fra
skp042245;Theodoor Boreel;namedPerson;0;0;Bailiff of Middelburg;Middelburg;
skp042340;Theodorus Schrevelius;namedPerson;1572;1653;rector of the Latin school in Leiden, 1625-1642;[S.l.]|Leiden|S.l.|null|'s-Gravenhage;lat
skp042379;Theodorus van Tulden;namedPerson;0;1645;hoogleraar te Leuven;null|Den Haag;lat
skp042435;Thomas Brouart;namedPerson;1584;1635;;;fra
skp042485;Thomas Edmond;namedPerson;0;0;;Utrecht;fra
skp042487;Thomas Erpenius;namedPerson;1584;1624;;null|Leiden|Heidelberg|[S.l.]|Thouars;lat|fra
skp042498;Thomas Gale;namedPerson;1636;1702;"Dean|Dean of York|Dean of York; English classical scholar and antiquary; regius professor of Greek, Cambridge; father of Roger Gale (1672-1744) and Samuel Gale (1682-1754), and Elizabeth Gale, who became the second wife of William Stukeley|English classical scholar and antiquary|father of Roger Gale (1672-1744) and Samuel Gale (1682-1754), and Elizabeth Gale, who became the second wife of William Stukeley|regius professor of Greek, Cambridge";Londen|null|Parijs;lat
skp042502;Thomas Gobert;namedPerson;0;1672;;Pavia|null|[S.l.];fra
skp042514;Thomas Hobbes;namedPerson;1588;1679;;;eng
skp042519;Thomas Howard;namedPerson;1584;1646;Earl Marshal of England, from 1621|fourteenth earl of Arundel, fourth earl of Surrey, and first earl of Norfolk|Graaf van Arundel|husband of Aletheia Howard, countess of Arundel (d. 1654);Assenede;eng
skp042535;Thomas Kenn;namedPerson;1637;1711;;[S.l.];fra
skp042536;Thomas Killigrew;namedPerson;1612;1683;"brother of Sir William Killigrew (1606–95) and Henry Killigrew (1613–1700)|Playwright; theatre manager; brother of Sir William Killigrew (1606–95) and Henry Killigrew (1613–1700)";Londen;eng
skp042538;Thomas Lansius;namedPerson;1577;1657;;Tübingen|S.l.;dui|lat
skp042616;Thomas Willeboirts Bosschaert;namedPerson;1613;1654;;Antwerpen|null;ned
skp042633;Thomas van Stakenbroeck;namedPerson;0;1644;;Vught|Walbeck;fra
skp042733;Tobias Coene;namedPerson;0;1618;;`Lambet' [Londen];ned
skp042744;Tobias Tegnejus;namedPerson;1594;1668;;;lat
skp042776;Trajano Guiscardi;namedPerson;0;1639;;Parijs;
skp042788;Tristan de Mendoça Furtado;namedPerson;0;0;;Gennep|[S.l.];lat|ita
skp042901;Urbanus VIII;namedPerson;1568;1644;;S.l.;
skp042949;Valentin Conrart;namedPerson;1603;1675;"First secretary of L'Académie française|First secretary of L'Académie française; secretary to Louis XIII; writer";null|Parijs|S.l.|Sprang|Den Haag|[S.l.]|Breda;fra
skp043036;Valerius Andreas;namedPerson;1588;1655;;Leuven|S.l.;lat
skp043059;Van Broeckhuysen;namedPerson;0;0;;Den Haag;fra
skp043213;Vichet;namedPerson;0;0;;Orange;
skp043315;Vincentius Bergeius;namedPerson;1599;1655;;Wijk;
skp043317;Vincentius Fabricius;namedPerson;1612;1667;;Hamburg|Utrecht|'s-Gravenhage|null|S.l.|[S.l.]|Stockholm;lat
skp043373;Volckerus van Oosterwijck;namedPerson;1602;1675;Preacher and poet, in Delft;Delft|null|Den Haag;ned|lat
skp043402;Vopiscus Fortunatus Plemp;namedPerson;1601;1671;;Leuven|null;lat
skp043450;Willem Boreel;namedPerson;1591;1668;brother of Adam Boreel;Parijs|null|Den Haag|Leiden|Amsterdam|S.l.;ned|fra|lat
skp043453;W. Brasser;namedPerson;0;0;;;ned
skp043455;William Brereton;namedPerson;1631;1697;;;lat|eng|fra
skp043582;Wijnand Schuyl;namedPerson;1598;0;;Utrecht|null|Amsterdam;ned
skp043605;Wicher Wichers;namedPerson;1651;1715;;'s-Gravenhage|null;ned
skp043611;Willem de Groot;namedPerson;1597;1662;brother of Hugo Grotius (1583-1645);Den Haag|'s-Gravenhage|S.l.|Parijs|Delft|null|Paris|Hamburg|Amsterdam|Londen;lat|ned|fra
skp043653;W. van Lith;namedPerson;0;0;;;ned
skp043902;Walrad von Nassau-Usingen;namedPerson;1635;1702;Fürst‏ von Nassau-Usingen‏;[S.l.]|`s-Gravenhage|Den Haag;fra
skp044198;Wilhelm Schickard;namedPerson;1592;1635;German professor of Hebrew and Astronomy, Tübingen;null|Géneve;lat
skp044211;Wilhelm van Lintelo;namedPerson;1600;1658;;;ned
skp044230;Wilhelm von Hessen-Kassel;namedPerson;1602;1637;;Nijmegen;fra
skp044239;Enno Wilhelm von Innhausen und Knyphausen;namedPerson;1586;1656;;Den Haag;dui
skp044331;William Ball;namedPerson;1627;1690;"English astronomer; FRS; first treasurer of the Royal Society, 1660–3|first treasurer of the Royal Society, 1660–3";;eng
skp044347;Willem Adriaan van Nassau Odijck;namedPerson;1632;1705;hr. van Odyk;Middelburg|St. Leames|`s-Gravenhage|'s-Gravenhage|[S.l.]|Den Haag;ned|fra
skp044459;Willem Frederik van Nassau Dietz;namedPerson;1613;1664;militair / verstrekt door Willem Frederik van Nassau-Dietz (1613-1664), stadhouder van Friesland|ridder, tot kapitein van een Friese compagnie / door Willem Frederik van Nassau[-Dietz] (1613-1664)|stadhouder van Friesland;Den Haag|Turnhout|Leeuwarden|'s Gravenhage [etc.]|`s-Gravenhage|null|Arnhem|Groningen|[S.l.]|Leuvarde;ned|fra
skp044470;Willem Goes;namedPerson;1611;1686;Brother-in-law of Nicholas Heinsius|heer van Boukhorst;Den Haag|[Geen plaats]|null|Leiden|Stockholm;lat|ned
skp044502;Willem III;namedPerson;1650;1702;prins van Oranje (1650-1702);"Lainsau|Middelburg|Hellevoetsluis|Soignies|Den Haag|Breda|Malaivre (= Malèves-Sainte-Marie-Wastines)|Apeldoorn (Het Loo)|Leger bij Aalst|Whitehall|Savans (bij Mechelen)|(kamp bij) Aalst|(kamp voor) Maastricht|null|Londen|Hamptoncourt|Namen|leger voor Saint-Denis|Dieren|Bodegraven, kamp bij|Muiden|Binche, kamp bij|Senef|Arnhem|Zuylesteyn|[S.l.]|Asch, kamp bij|[S.l.] (""á l'armée"")|Valenciennes, kamp bij|Maastricht, kamp bij|Enghien (in 't leger)|St. Denis, in 't leger tot|Soignies, kamp|Limal|Maastricht|'s-Gravenhage|Kensington|Duffel|S.l.|Perve|Soestdijk|Lembeecq|Kesington|Parck|Bodegraven|`s-Gravenhage|Amsterdam|Brussel|Jemappe|Bergen op Zoom|Deventer|Bouillon|[S.l.] en Whitehall|Utrecht|Whitehall en s.l.|Nijmegen|Parijs|Gorinchem|Schoonevelt|Kleef";fra|ned|eng|dui
skp044503;Willem II;namedPerson;1626;1650;"Prince of Orange; father of William III (1650-1702)|prins van Oranje (1626-1650)|prins van Oranje (1626-1650), stadhouder";[S.l.]|null|[zonder plaats]|`s-Gravenhage|'s-Gravenhage|Beekbergen|S.l.|Den Haag|Constantinopel|Grave|Amsterdam|Offelen|Leiden;fra|ned|lat|ita
skp044524;Willem Johansz. van Oldenbarneveldt;namedPerson;1590;1639;;Brussel|null;ned
skp044566;Willem Nieupoort;namedPerson;1607;1678;"Ambassador of the Dutch States General|Ambassador of the Dutch States General; steward-general ('rentmeester-generaal') in North Holland; member of Council of Schiedammem; member of Committed Councils of Holland in the Zuiderkwartier|member of Committed Councils of Holland in the Zuiderkwartier|member of Council of Schiedammem";Westminster|null|'s-Gravenhage;ned|lat
skp044575;Willem Pieck;namedPerson;0;0;;;ned
skp044581;Willem Pijnssen van der Aa;namedPerson;0;1637;;Rees|Venlo|S.l.|Den Haag;ned|fra
skp044664;Willem van Blitterswijk;namedPerson;0;1680;;Roermond|Brussel|null|Den Haag|Windsor|Amsterdam;lat
skp044673;Willem van Dorth;namedPerson;0;0;;[S.l.];ned
skp044681;Willem van Haersolte;namedPerson;0;1646;;[S.l.];ned
skp044688;Willem van Heemskerck;namedPerson;1613;1692;"Glass-engraver; poet";Leiden;
skp044698;Willem van Liere;namedPerson;1588;1649;heer van Oosterwijk|Ambassadeur [in Frankrijk];Parijs|Sprang|Den Haag;fra|ned
skp044702;Willem van Liere;namedPerson;1620;1654;;S.l.;
skp044724;Willem van Ripperda;namedPerson;1600;1669;Delegate of Overijssel in the States-General|Lord of Hengelo, Boekelo, Boxbergen, Rijsenburg and Solmsburg;Zwolle|null;ned
skp044726;Willem van Schagen;namedPerson;0;1658;;[S.l.]|Den Haag;fra
skp044727;Willem van Straten;namedPerson;1593;1681;burgemeester|burgemeester of Utrecht|Physician to the Prince|professor of medicine, Utrecht;null|Utrecht|`s-Gravenhage;fra|ned|lat
skp044778;William Boswell;namedPerson;0;1650;resident van de koning van Engeland te Den Haag;`s-Gravenhage|null|Den Haag|Burley|Sprang|York;lat|eng|fra
skp044780;William Brouncker;namedPerson;1620;1684;"first president of the Royal Society of London|second Viscount Brouncker of Lyons|second Viscount Brouncker of Lyons; mathematician; first president of the Royal Society of London; FRS";;eng|fra
skp044788;William Cavendish Duke of Newcastle;namedPerson;1592;1672;First duke of Newcastle upon Tyne;Londen;fra
skp044819;William Laud;namedPerson;1573;1645;Archbishop of Canterbury (6 August 1633–10 January 1645);;eng
skp044828;William Murray;namedPerson;1600;1651;1st Earl of Dysart|first earl of Dysart;Den Haag;eng
skp044830;William Neile;namedPerson;1637;1670;"eldest son of Sir Paul Neile (1613-1686)|mathematician; eldest son of Sir Paul Neile (1613-1686); FRS";;eng
skp044840;William Price;namedPerson;0;1666;;null|[S.l.];eng
skp044853;William Swann;namedPerson;1613;1678;;null|Den Haag;eng|fra
skp044855;William Temple;namedPerson;1628;1699;Diplomat and author;Den Haag|[S.l.]|Londen|Antwerpen|null|Arnhem|Voorburg;eng|fra
skp044868;William earl Craven;namedPerson;1606;1697;first earl of Craven;[S.l.]|Den Haag;eng|fra
skp045126;Zuerius;namedPerson;0;0;;[S.l.];fra
skp051319;d'Avril;namedPerson;0;1648;;Den Haag;fra
skp051393;de Beaucastel;namedPerson;0;0;;Den Haag;fra
skp051398;de Bergairolles;namedPerson;0;0;;Den Haag;fra
skp051423;de Bra;namedPerson;0;0;;[S.l.];fra
skp051426;de Briou;namedPerson;0;0;;;fra
skp051446;de Chalas;namedPerson;0;0;;Drunen;fra
skp051450;de Chastaudey;namedPerson;0;0;hertog van Chastaudey;Den Haag;fra
skp051470;de Cosans;namedPerson;0;0;;Cosans;fra
skp051569;de Julien;namedPerson;0;0;;Den Haag;fra
skp051598;Isaac de la Pereyre;namedPerson;1594;1676;;Parijs;fra
skp051608;de la Voye;namedPerson;1619;1684;;;fra
skp051650;de Marsigny;namedPerson;0;0;;Parijs;fra
skp051678;de Nielle;namedPerson;0;0;;Den Haag;fra
skp051761;de Rosen;namedPerson;0;0;;;fra
skp051790;Pierre François de Sobirats;namedPerson;0;0;;Den Haag;lat|fra
skp051924;de Winter;namedPerson;0;0;;Brussel;fra
skp051975;de la Martinaye;namedPerson;0;0;;'s-Gravenhage|null;fra
skp052174;du Gast;namedPerson;0;0;;;fra
skp052353;graaf van Lesno;nonIdentified_appellative;0;0;;Den Haag;lat
skp053082;John Ogle;namedPerson;1569;1640;English officer in the service of the Dutch States ('in dienst der Staten');Londen;fra
skp053083;Robert Killigrew;namedPerson;1579;1633;"ambassador|courtier|member of parliament|sir|Sir; courtier; member of parliament; ambassador to the United Provinces";[S.l.];fra|eng
skp053117;van Asten;namedPerson;0;0;;Antwerpen;fra
skp053175;van Hoste;namedPerson;0;0;;;ned
skp053207;van Merle;namedPerson;0;0;;;fra
skp053220;van Pieterse;namedPerson;0;0;;Amsterdam;
skp053230;van Rossum;namedPerson;0;0;;'s-Gravenhage;
skp053480;Maurits Huygens Mauritsz;namedPerson;1635;0;"alderman of Den Bosch|nephew of Constantijn Huygens|Sheriff of Cranenburg|Sheriff of Cranenburg; alderman of Den Bosch; nephew of Constantijn Huygens; son of Maurits Huygens and Petronella Campe; jr.|son of Maurits Huygens and Petronella Campe";Den Haag|S.l.;lat
skp053481;Jacques Pineton de Chambrun;namedPerson;0;0;Dutch preacher|jr.;null|Orange|[S.l.];fra
skp053485;Johannes Polyander á Kerkhoven;namedPerson;1594;1660;heer van Heenvliet|heer van Heenvliet en Sassenheim|jr.;null|Leiden;fra
skp053493;mej. Boreel;namedPerson;0;0;dochter van Willem Borrel (1591-1668);Den Haag;fra
skp053494;Samuel Andersson;namedPerson;0;0;;Stockholm;
skp053513;François Auguste de Thou;namedPerson;1607;1642;;Parijs;lat
